Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/retrieve/Observation?_id=2f0e927afdbedf3af1654fdd7bf2a5fa10823d23f45f2f8ef5597032,1,0,32290.82058300264,32290.82058300264,32290.82058300264,32290.82058300264,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=2f1d3ac18430208811065e4924ef71aae650bfdb4c2543d9a2d17de4,1,0,26768.241355995997,26768.241355995997,26768.241355995997,26768.241355995997,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=2f1de5d3bc04472ade6048757ffd6d671e2269242ebfe21a3033b4ab,1,0,46364.1350090038,46364.1350090038,46364.1350090038,46364.1350090038,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=2f23f6d44a1adf8c89ad2bb0209b3dfb16954adbefc8a0fb2621622e,1,0,36573.13852899824,36573.13852899824,36573.13852899824,36573.13852899824,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=2f25506bf90d3af118841ca59c67e96cfb0cefde4c0b102988d411ee,1,0,34265.35861899902,34265.35861899902,34265.35861899902,34265.35861899902,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=2f25c7c476342f7743e27f717d32f762b99189014c7e6ab5bed0a616,1,0,31430.86794599367,31430.86794599367,31430.86794599367,31430.86794599367,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=2f298925de823a4bd4405030e0c255faa6887ef8a60059920a7f6791,1,1,616.9959419930819,616.9959419930819,616.9959419930819,616.9959419930819,36.0,0.0008360533767373236,0.0008360533767373236,620,620,620,620,620,620,620,620,620,620,620
GET,GET /api/v1/retrieve/Observation?_id=2f2ca2839869b2f733ecd2a21588b8063b87d205fcd9bbe11671edab,1,0,19134.81963799859,19134.81963799859,19134.81963799859,19134.81963799859,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=2f3006fef08749c3e0ebcbe4a1d3a87dd0561c3a704baa0ba633f622,1,0,29270.452855998883,29270.452855998883,29270.452855998883,29270.452855998883,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=2f31dbe4f59ae2e9732779f943dbf639398b530f2010196cd0aa9044,1,0,13678.227255993988,13678.227255993988,13678.227255993988,13678.227255993988,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=2f341cf4c0abdaecc67411a246cc5b5d54b1fc674dc278379eae55f3,1,0,31428.928173001623,31428.928173001623,31428.928173001623,31428.928173001623,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=2f34262728f5302debe0db69a924f37326f39bfcb44a2bb4b3789402,1,0,5299.9946549971355,5299.9946549971355,5299.9946549971355,5299.9946549971355,1549.0,0.0008360533767373236,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,GET /api/v1/retrieve/Observation?_id=2f3a731ac6534859e8178b422259ffe0e0aa66f2a1acfe543c794c3b,1,0,4591.611124007613,4591.611124007613,4591.611124007613,4591.611124007613,1549.0,0.0008360533767373236,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,GET /api/v1/retrieve/Observation?_id=2f3a9204f1a48ae0e7b0e4f3a3a914a333278ad1e76251d8d248864d,1,0,27627.422158999252,27627.422158999252,27627.422158999252,27627.422158999252,1549.0,0.0008360533767373236,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,GET /api/v1/retrieve/Observation?_id=2f3d5c8507f54016cbef83dcfaebae1e3c1c6f421332237990c9c56c,1,0,12728.747449000366,12728.747449000366,12728.747449000366,12728.747449000366,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=2f41625e7c9fee683f5ea0701bc366977203ca8e391b904e06419433,1,0,28882.98846699763,28882.98846699763,28882.98846699763,28882.98846699763,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=2f46d16b559891faa2de6b91326e0568336c7029962f7a804dd86fec,1,0,2466.624506007065,2466.624506007065,2466.624506007065,2466.624506007065,1549.0,0.0008360533767373236,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,GET /api/v1/retrieve/Observation?_id=2f4a2b97d0647985167f1c25fd3fee064a35ac965bf47b3eb53b1359,1,0,16559.21680899337,16559.21680899337,16559.21680899337,16559.21680899337,1549.0,0.0008360533767373236,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,GET /api/v1/retrieve/Observation?_id=2f4a3cb5d9bae92343c888151e2704eb10c9cfb0e33aa75ce5ce6c69,1,0,8408.366638002917,8408.366638002917,8408.366638002917,8408.366638002917,1549.0,0.0008360533767373236,0.0,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
GET,GET /api/v1/retrieve/Observation?_id=2f4cac08cfa53d973fb9741f2de9947f5b97c43fd4eab795ea6373f5,1,0,36748.890105998726,36748.890105998726,36748.890105998726,36748.890105998726,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=2f59541e5389d096acff1c62d6dccf9a207c93d8b318fbe5af9699ea,1,0,20181.155313999625,20181.155313999625,20181.155313999625,20181.155313999625,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=2f5bb8b6f28e229cdca411c43df961defe9b0f5964f6402ab0743883,1,0,1882.8366099915002,1882.8366099915002,1882.8366099915002,1882.8366099915002,1549.0,0.0008360533767373236,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,GET /api/v1/retrieve/Observation?_id=2f62a9ad1611463a16cce08449fac0859d8413a26590c06b942d072f,1,0,29224.83150799235,29224.83150799235,29224.83150799235,29224.83150799235,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=2f67ebae352ca704be6105c6cf21235ce06b3383a53cec43e5e6de8e,1,0,37323.90366200707,37323.90366200707,37323.90366200707,37323.90366200707,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=2f6f15fa3b979cec88c2314c6a3efe3555bbb0b371d7902206dbf8cc,1,0,32508.36182900821,32508.36182900821,32508.36182900821,32508.36182900821,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=2f769d5e47ca1f345d3e7ef58b3e5387a774bf34a35b86b390e8b8db,1,0,47611.25553199963,47611.25553199963,47611.25553199963,47611.25553199963,1549.0,0.0008360533767373236,0.0,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
GET,GET /api/v1/retrieve/Observation?_id=2f8001e387eb9db50a2b1c67ecfb4572f8baa48b0071d16d1d3d8276,1,0,6743.347358991741,6743.347358991741,6743.347358991741,6743.347358991741,1549.0,0.0008360533767373236,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
GET,GET /api/v1/retrieve/Observation?_id=2f8210a3e8b12a92367f1b47cb5d8ef049ed36ed9145eb4ef68b8a4f,1,0,12694.556637987262,12694.556637987262,12694.556637987262,12694.556637987262,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=2f82499a3843e838ac2beaa89055ab111a41b83bc4c1d43b7a8588a3,1,0,19500.899940991076,19500.899940991076,19500.899940991076,19500.899940991076,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=2f826d46c379ab67a685646c2d4f5cf63da2a755ca7429525b3ac096,1,0,22704.82715399703,22704.82715399703,22704.82715399703,22704.82715399703,1549.0,0.0008360533767373236,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,GET /api/v1/retrieve/Observation?_id=2f83756be5a77341d805d4804d3c6e44e10d022c823421cca89d8701,1,0,9253.538083998137,9253.538083998137,9253.538083998137,9253.538083998137,1549.0,0.0008360533767373236,0.0,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300
GET,GET /api/v1/retrieve/Observation?_id=2f83fb377d544b462f9fce0758115f65d354a1638f857947a74919db,1,0,26235.727660998236,26235.727660998236,26235.727660998236,26235.727660998236,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=2f8840a70cfb141824e5d209179ed0b8cef33ec6f50cef5f3fc6fc9f,1,1,10858.23981098656,10858.23981098656,10858.23981098656,10858.23981098656,36.0,0.0008360533767373236,0.0008360533767373236,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=2f8a04e623b27b7e7011430e76035d173c03a1d30a41e18ee9a14fab,1,0,2940.5341719975695,2940.5341719975695,2940.5341719975695,2940.5341719975695,1549.0,0.0008360533767373236,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,GET /api/v1/retrieve/Observation?_id=2fa76d75c8a6480fc7fd57fb658e4529ab73ca7bd4c7de008157e2da,1,0,32799.343284001225,32799.343284001225,32799.343284001225,32799.343284001225,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=2faff78b96074ac55cf0f5b9ffcf4fe313838d56c11353afea64e574,1,0,65.22824001149274,65.22824001149274,65.22824001149274,65.22824001149274,1549.0,0.0008360533767373236,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,GET /api/v1/retrieve/Observation?_id=2fb27ab6ce6f0f8c09fea9f0009bf19297af700ec8a4f15a0f9b6e8f,1,0,31982.961476998753,31982.961476998753,31982.961476998753,31982.961476998753,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=2fc0a6f0c3b5425426f9934b9bf303649d1c7dccd6e7c65de7309cc5,1,0,35784.76134799712,35784.76134799712,35784.76134799712,35784.76134799712,1549.0,0.0008360533767373236,0.0,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
GET,GET /api/v1/retrieve/Observation?_id=2fc13ac79eaa9847d1524c4e2a25973ebff4fa9ec4453d419a385df6,1,0,29633.771399996476,29633.771399996476,29633.771399996476,29633.771399996476,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=2fc162eac992736eb89ed8f344b0f0ae98e24b6adc32074a63d2546e,1,0,29474.527761005447,29474.527761005447,29474.527761005447,29474.527761005447,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=2fcdf04b4921cc591aebf6276ba7c1ab98784fdaf4841974b00de69d,1,0,22207.23344499129,22207.23344499129,22207.23344499129,22207.23344499129,1549.0,0.0008360533767373236,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,GET /api/v1/retrieve/Observation?_id=2fcfc07ce87b403cd0b5c985d859472b66ab5bf4585391b7a7264dbf,1,0,46527.046218994656,46527.046218994656,46527.046218994656,46527.046218994656,1549.0,0.0008360533767373236,0.0,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
GET,GET /api/v1/retrieve/Observation?_id=2fd115051744d94c0c5af54f3eb66af5e1cbc34558411e80e7313c18,1,0,14539.949744998012,14539.949744998012,14539.949744998012,14539.949744998012,1549.0,0.0008360533767373236,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,GET /api/v1/retrieve/Observation?_id=2fd55b784c71287991179846fe0015f4c030c2e80db0749ab8f7eec9,1,0,31223.47649699077,31223.47649699077,31223.47649699077,31223.47649699077,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=2fd71e058b7626d35cffc6d8a1b24014999f67eb41e5f5b610d4f4eb,1,0,32750.916823992156,32750.916823992156,32750.916823992156,32750.916823992156,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=2fe1050894242358b6a00146cafa215fbbac9f432f5277f985c0c626,1,0,1538.8399130024482,1538.8399130024482,1538.8399130024482,1538.8399130024482,1549.0,0.0008360533767373236,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,GET /api/v1/retrieve/Observation?_id=2fe24c2f8f8fa7d0a535a79e97054f813922f77262d416163fc8b103,1,0,29270.214360993123,29270.214360993123,29270.214360993123,29270.214360993123,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=2febc62af9ac0e5ac38794c588d7ac21713f33f527edcdf440d1fa65,1,0,31810.82894100109,31810.82894100109,31810.82894100109,31810.82894100109,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=2fec43ec7e618350c3e7111659dcc4b0d0b1053dc819fb233213a502,1,0,11279.992668001796,11279.992668001796,11279.992668001796,11279.992668001796,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=2fef0d7fb61ae61428f564c22a91ccbcf70024512df0a4af6cd49102,1,0,24863.733575999504,24863.733575999504,24863.733575999504,24863.733575999504,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=2ff08bbb2fd0c997029902254b64caf1a289095f8ead8c734279166f,1,0,35734.788217014284,35734.788217014284,35734.788217014284,35734.788217014284,1549.0,0.0008360533767373236,0.0,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
GET,GET /api/v1/retrieve/Observation?_id=2ff20173d6d29aa83b62398272b5dd4cb3b831a2d10a560591953616,1,0,4492.225291993236,4492.225291993236,4492.225291993236,4492.225291993236,1549.0,0.0008360533767373236,0.0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,GET /api/v1/retrieve/Observation?_id=2ff817152b1f220fd09be879447a1ebc8111089a7c9f9e94a685b915,1,0,39223.94551699108,39223.94551699108,39223.94551699108,39223.94551699108,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=30069c8533cf558b0d79685da16b0bf4328fe4560386aafab6565446,1,0,17545.752610996715,17545.752610996715,17545.752610996715,17545.752610996715,1549.0,0.0008360533767373236,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,GET /api/v1/retrieve/Observation?_id=3013972a18035386252dd63f088879f37466fb7123cec81a6dba74e6,1,0,19024.189197007217,19024.189197007217,19024.189197007217,19024.189197007217,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=301c98d80caea4077c65b460f5f503bf42acb1934d160745d9213cf9,1,0,45324.94975801092,45324.94975801092,45324.94975801092,45324.94975801092,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=302c054d813b62890e7155821420a560806173a954deb08cd3f5c81c,1,0,6578.772931010462,6578.772931010462,6578.772931010462,6578.772931010462,1549.0,0.0008360533767373236,0.0,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600
GET,GET /api/v1/retrieve/Observation?_id=302ce2c2b04ee3904ae70b4514a9f9eb97428e0342d806fecc301563,1,0,26864.881770990905,26864.881770990905,26864.881770990905,26864.881770990905,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=30372075c680cae2554a5f8df46371e26b902ec6dec48eb2a80ad79f,1,0,31962.950611006818,31962.950611006818,31962.950611006818,31962.950611006818,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=303b291f0eb8c4622082aec3234250c0b6ac8a4c6d64e58161fae9ab,1,1,1103.3329669880914,1103.3329669880914,1103.3329669880914,1103.3329669880914,36.0,0.0008360533767373236,0.0008360533767373236,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,GET /api/v1/retrieve/Observation?_id=3041a5963a84ba74f3e0e002365c7090eab24719fb3de07cc9cbee7d,1,0,14376.17282201245,14376.17282201245,14376.17282201245,14376.17282201245,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=30460cb567dcb49a4e6b020e1bb436754fd9d04f489741745ed616e5,1,1,10838.897843001178,10838.897843001178,10838.897843001178,10838.897843001178,36.0,0.0008360533767373236,0.0008360533767373236,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=3047fdcbfc320606d8e436180f1b0b08da0c58bd6128ccb89fbfd731,1,0,47637.33676599804,47637.33676599804,47637.33676599804,47637.33676599804,1549.0,0.0008360533767373236,0.0,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
GET,GET /api/v1/retrieve/Observation?_id=304a6a86845dacef0b8107c769258a400d9b189dd277bebe5b42ff78,1,1,9233.351898001274,9233.351898001274,9233.351898001274,9233.351898001274,36.0,0.0008360533767373236,0.0008360533767373236,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200
GET,GET /api/v1/retrieve/Observation?_id=304b4833b6c6c1fd71b63641af60fab5af9dfe3d76f15ae682fb3c27,1,0,1476.8736910045845,1476.8736910045845,1476.8736910045845,1476.8736910045845,1549.0,0.0008360533767373236,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,GET /api/v1/retrieve/Observation?_id=304c92cc6703d72ccd28edfe18533a5d1fa3a653ff4bcb2051242b98,1,0,33496.31369400595,33496.31369400595,33496.31369400595,33496.31369400595,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=305253930c7b498d3a02640fc7bf9e3be687bc9c8c0efe57170b9155,1,0,28870.637235988397,28870.637235988397,28870.637235988397,28870.637235988397,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=3059df125abb57ff82ea8b9315fd3ffa72ed9a862751020a3d7cb2fd,1,0,26113.48487799114,26113.48487799114,26113.48487799114,26113.48487799114,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=305b301fb9bf9c2cd589a49802a6eb7154b1d178044874be4501c344,1,0,1681.277213996509,1681.277213996509,1681.277213996509,1681.277213996509,1549.0,0.0008360533767373236,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,GET /api/v1/retrieve/Observation?_id=305cf5c8af7d63814ce0c4e4ce925bd4791e99f49d9bcc2dc3b814e2,1,0,29208.28039200569,29208.28039200569,29208.28039200569,29208.28039200569,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=30625f281b9d9db14201228c2ba9e6b1d76cc45be62c28f38db510ca,1,0,1842.4444550037151,1842.4444550037151,1842.4444550037151,1842.4444550037151,1549.0,0.0008360533767373236,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,GET /api/v1/retrieve/Observation?_id=3063f8a56d07fe91665cbaefd9884b06afe8006a6271df9708e6b72d,1,0,27216.85254899785,27216.85254899785,27216.85254899785,27216.85254899785,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=306bcf83dea552d71888f482cc73076fa0d7b6d38058651e03c0c7ab,1,0,2984.271579000051,2984.271579000051,2984.271579000051,2984.271579000051,1549.0,0.0008360533767373236,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
